forecast_run_id,sku_id,forecast_date,forecast_qty,model_name,data_status
FR-SKU022-20260805,SKU022,2026-08-09,48,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-10,48,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-11,38,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-12,39,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-13,39,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-14,46,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-15,39,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-16,48,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-17,48,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-18,38,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-19,39,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-20,39,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-21,46,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-22,39,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-23,48,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-24,48,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-25,38,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-26,39,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-27,39,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-28,46,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-29,39,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-30,48,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-08-31,48,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-09-01,38,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-09-02,39,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-09-03,39,Seasonal Naive (7-day),synthetic
FR-SKU022-20260805,SKU022,2026-09-04,46,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-06,47,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-07,41,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-08,41,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-09,44,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-10,33,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-11,33,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-12,29,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-13,47,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-14,41,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-15,41,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-16,44,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-17,33,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-18,33,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-19,29,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-20,47,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-21,41,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-22,41,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-23,44,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-24,33,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-25,33,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-26,29,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-27,47,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-28,41,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-29,41,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-30,44,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-08-31,33,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-09-01,33,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-09-02,29,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-09-03,47,Seasonal Naive (7-day),synthetic
FR-SKU023-20260805,SKU023,2026-09-04,41,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-06,45,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-07,36,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-08,40,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-09,33,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-10,33,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-11,30,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-12,38,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-13,45,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-14,36,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-15,40,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-16,33,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-17,33,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-18,30,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-19,38,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-20,45,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-21,36,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-22,40,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-23,33,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-24,33,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-25,30,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-26,38,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-27,45,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-28,36,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-29,40,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-30,33,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-08-31,33,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-09-01,30,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-09-02,38,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-09-03,45,Seasonal Naive (7-day),synthetic
FR-SKU024-20260805,SKU024,2026-09-04,36,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-06,72,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-07,65,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-08,65,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-09,92,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-10,51,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-11,50,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-12,82,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-13,72,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-14,65,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-15,65,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-16,92,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-17,51,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-18,50,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-19,82,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-20,72,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-21,65,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-22,65,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-23,92,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-24,51,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-25,50,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-26,82,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-27,72,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-28,65,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-29,65,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-30,92,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-08-31,51,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-09-01,50,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-09-02,82,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-09-03,72,Seasonal Naive (7-day),synthetic
FR-SKU025-20260805,SKU025,2026-09-04,65,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-06,37,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-07,31,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-08,29,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-09,31,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-10,30,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-11,22,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-12,28,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-13,37,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-14,31,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-15,29,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-16,31,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-17,30,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-18,22,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-19,28,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-20,37,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-21,31,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-22,29,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-23,31,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-24,30,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-25,22,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-26,28,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-27,37,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-28,31,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-29,29,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-30,31,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-08-31,30,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-09-01,22,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-09-02,28,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-09-03,37,Seasonal Naive (7-day),synthetic
FR-SKU026-20260805,SKU026,2026-09-04,31,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-06,19,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-07,23,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-08,22,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-09,22,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-10,27,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-11,15,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-12,20,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-13,19,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-14,23,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-15,22,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-16,22,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-17,27,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-18,15,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-19,20,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-20,19,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-21,23,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-22,22,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-23,22,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-24,27,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-25,15,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-26,20,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-27,19,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-28,23,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-29,22,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-30,22,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-08-31,27,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-09-01,15,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-09-02,20,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-09-03,19,Seasonal Naive (7-day),synthetic
FR-SKU027-20260805,SKU027,2026-09-04,23,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-06,20,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-07,21,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-08,21,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-09,22,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-10,23,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-11,22,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-12,17,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-13,20,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-14,21,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-15,21,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-16,22,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-17,23,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-18,22,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-19,17,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-20,20,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-21,21,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-22,21,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-23,22,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-24,23,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-25,22,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-26,17,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-27,20,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-28,21,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-29,21,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-30,22,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-08-31,23,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-09-01,22,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-09-02,17,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-09-03,20,Seasonal Naive (7-day),synthetic
FR-SKU028-20260805,SKU028,2026-09-04,21,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-06,29,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-07,31,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-08,30,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-09,35,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-10,27,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-11,30,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-12,29,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-13,29,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-14,31,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-15,30,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-16,35,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-17,27,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-18,30,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-19,29,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-20,29,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-21,31,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-22,30,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-23,35,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-24,27,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-25,30,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-26,29,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-27,29,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-28,31,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-29,30,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-30,35,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-08-31,27,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-09-01,30,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-09-02,29,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-09-03,29,Seasonal Naive (7-day),synthetic
FR-SKU029-20260805,SKU029,2026-09-04,31,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-06,47,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-07,54,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-08,63,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-09,53,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-10,54,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-11,49,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-12,63,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-13,47,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-14,54,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-15,63,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-16,53,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-17,54,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-18,49,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-19,63,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-20,47,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-21,54,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-22,63,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-23,53,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-24,54,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-25,49,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-26,63,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-27,47,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-28,54,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-29,63,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-30,53,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-08-31,54,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-09-01,49,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-09-02,63,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-09-03,47,Seasonal Naive (7-day),synthetic
FR-SKU030-20260805,SKU030,2026-09-04,54,Seasonal Naive (7-day),synthetic
