sales_date,sku_id,location_id,quantity_sold,promotion_flag,data_status
2025-11-07,SKU018,LOC02,52,0,synthetic
2025-11-08,SKU018,LOC03,54,0,synthetic
2025-11-09,SKU018,LOC03,57,0,synthetic
2025-11-10,SKU018,LOC02,47,0,synthetic
2025-11-11,SKU018,LOC03,47,0,synthetic
2025-11-12,SKU018,LOC02,57,0,synthetic
2025-11-13,SKU018,LOC02,39,0,synthetic
2025-11-14,SKU018,LOC03,44,0,synthetic
2025-11-15,SKU018,LOC03,48,0,synthetic
2025-11-16,SKU018,LOC03,56,0,synthetic
2025-11-17,SKU018,LOC02,42,0,synthetic
2025-11-18,SKU018,LOC03,54,0,synthetic
2025-11-19,SKU018,LOC02,39,0,synthetic
2025-11-20,SKU018,LOC03,46,0,synthetic
2025-11-21,SKU018,LOC03,49,0,synthetic
2025-11-22,SKU018,LOC02,55,0,synthetic
2025-11-23,SKU018,LOC03,46,0,synthetic
2025-11-24,SKU018,LOC03,41,0,synthetic
2025-11-25,SKU018,LOC02,57,0,synthetic
2025-11-26,SKU018,LOC02,37,0,synthetic
2025-11-27,SKU018,LOC03,52,0,synthetic
2025-11-28,SKU018,LOC02,36,0,synthetic
2025-11-29,SKU018,LOC02,58,0,synthetic
2025-11-30,SKU018,LOC02,54,0,synthetic
2025-12-01,SKU018,LOC03,41,0,synthetic
2025-12-02,SKU018,LOC02,47,0,synthetic
2025-12-03,SKU018,LOC02,35,0,synthetic
2025-12-04,SKU018,LOC03,52,0,synthetic
2025-12-05,SKU018,LOC02,48,0,synthetic
2025-12-06,SKU018,LOC02,55,0,synthetic
2025-12-07,SKU018,LOC02,53,0,synthetic
2025-12-08,SKU018,LOC02,52,0,synthetic
2025-12-09,SKU018,LOC03,49,0,synthetic
2025-12-10,SKU018,LOC02,42,0,synthetic
2025-12-11,SKU018,LOC02,63,1,synthetic
2025-12-12,SKU018,LOC03,48,0,synthetic
2025-12-13,SKU018,LOC03,54,0,synthetic
2025-12-14,SKU018,LOC03,57,0,synthetic
2025-12-15,SKU018,LOC02,43,0,synthetic
2025-12-16,SKU018,LOC03,38,0,synthetic
2025-12-17,SKU018,LOC03,47,0,synthetic
2025-12-18,SKU018,LOC02,68,1,synthetic
2025-12-19,SKU018,LOC02,39,0,synthetic
2025-12-20,SKU018,LOC03,52,0,synthetic
2025-12-21,SKU018,LOC03,47,0,synthetic
2025-12-22,SKU018,LOC02,45,0,synthetic
2025-12-23,SKU018,LOC02,46,0,synthetic
2025-12-24,SKU018,LOC02,60,0,synthetic
2025-12-25,SKU018,LOC02,38,0,synthetic
2025-12-26,SKU018,LOC02,38,0,synthetic
2025-12-27,SKU018,LOC02,59,0,synthetic
2025-12-28,SKU018,LOC02,55,0,synthetic
2025-12-29,SKU018,LOC02,43,0,synthetic
2025-12-30,SKU018,LOC03,45,0,synthetic
2025-12-31,SKU018,LOC02,46,0,synthetic
2026-01-01,SKU018,LOC03,46,0,synthetic
2026-01-02,SKU018,LOC02,53,0,synthetic
2026-01-03,SKU018,LOC02,59,1,synthetic
2026-01-04,SKU018,LOC03,69,1,synthetic
2026-01-05,SKU018,LOC03,40,0,synthetic
2026-01-06,SKU018,LOC02,57,0,synthetic
2026-01-07,SKU018,LOC02,34,0,synthetic
2026-01-08,SKU018,LOC03,37,0,synthetic
2026-01-09,SKU018,LOC03,51,0,synthetic
2026-01-10,SKU018,LOC03,42,0,synthetic
2026-01-11,SKU018,LOC02,44,0,synthetic
2026-01-12,SKU018,LOC03,33,0,synthetic
2026-01-13,SKU018,LOC03,38,0,synthetic
2026-01-14,SKU018,LOC02,33,0,synthetic
2026-01-15,SKU018,LOC02,36,0,synthetic
2026-01-16,SKU018,LOC02,52,1,synthetic
2026-01-17,SKU018,LOC03,49,0,synthetic
2026-01-18,SKU018,LOC03,49,0,synthetic
2026-01-19,SKU018,LOC02,47,0,synthetic
2026-01-20,SKU018,LOC03,41,0,synthetic
2026-01-21,SKU018,LOC02,48,0,synthetic
2026-01-22,SKU018,LOC02,32,0,synthetic
2026-01-23,SKU018,LOC02,43,0,synthetic
2026-01-24,SKU018,LOC02,57,0,synthetic
2026-01-25,SKU018,LOC03,39,0,synthetic
2026-01-26,SKU018,LOC03,41,0,synthetic
2026-01-27,SKU018,LOC02,40,0,synthetic
2026-01-28,SKU018,LOC02,51,0,synthetic
2026-01-29,SKU018,LOC03,52,0,synthetic
2026-01-30,SKU018,LOC03,38,0,synthetic
2026-01-31,SKU018,LOC03,37,0,synthetic
2026-02-01,SKU018,LOC03,41,0,synthetic
2026-02-02,SKU018,LOC03,46,0,synthetic
2026-02-03,SKU018,LOC02,41,0,synthetic
2026-02-04,SKU018,LOC03,41,0,synthetic
2026-02-05,SKU018,LOC03,43,0,synthetic
2026-02-06,SKU018,LOC02,30,0,synthetic
2026-02-07,SKU018,LOC03,49,0,synthetic
2026-02-08,SKU018,LOC02,41,0,synthetic
2026-02-09,SKU018,LOC03,46,0,synthetic
2026-02-10,SKU018,LOC03,42,0,synthetic
2026-02-11,SKU018,LOC02,45,0,synthetic
2026-02-12,SKU018,LOC02,56,1,synthetic
2026-02-13,SKU018,LOC02,49,0,synthetic
2026-02-14,SKU018,LOC02,55,0,synthetic
2026-02-15,SKU018,LOC03,41,0,synthetic
2026-02-16,SKU018,LOC02,37,0,synthetic
2026-02-17,SKU018,LOC02,33,0,synthetic
2026-02-18,SKU018,LOC03,38,0,synthetic
2026-02-19,SKU018,LOC02,41,0,synthetic
2026-02-20,SKU018,LOC03,34,0,synthetic
2026-02-21,SKU018,LOC02,53,0,synthetic
2026-02-22,SKU018,LOC02,58,1,synthetic
2026-02-23,SKU018,LOC03,40,0,synthetic
2026-02-24,SKU018,LOC03,47,0,synthetic
2026-02-25,SKU018,LOC03,40,0,synthetic
2026-02-26,SKU018,LOC03,39,0,synthetic
2026-02-27,SKU018,LOC02,43,0,synthetic
2026-02-28,SKU018,LOC02,49,0,synthetic
2026-03-01,SKU018,LOC03,52,0,synthetic
2026-03-02,SKU018,LOC03,43,0,synthetic
2026-03-03,SKU018,LOC02,46,0,synthetic
2026-03-04,SKU018,LOC03,45,0,synthetic
2026-03-05,SKU018,LOC02,43,0,synthetic
2026-03-06,SKU018,LOC02,46,0,synthetic
2026-03-07,SKU018,LOC02,45,0,synthetic
2026-03-08,SKU018,LOC02,41,0,synthetic
2026-03-09,SKU018,LOC02,60,1,synthetic
2026-03-10,SKU018,LOC02,57,0,synthetic
2026-03-11,SKU018,LOC02,51,0,synthetic
2026-03-12,SKU018,LOC02,43,0,synthetic
2026-03-13,SKU018,LOC03,56,0,synthetic
2026-03-14,SKU018,LOC03,47,0,synthetic
2026-03-15,SKU018,LOC02,54,0,synthetic
2026-03-16,SKU018,LOC03,53,0,synthetic
2026-03-17,SKU018,LOC02,53,0,synthetic
2026-03-18,SKU018,LOC02,54,0,synthetic
2026-03-19,SKU018,LOC03,53,0,synthetic
2026-03-20,SKU018,LOC03,49,0,synthetic
2026-03-21,SKU018,LOC02,55,0,synthetic
2026-03-22,SKU018,LOC02,56,0,synthetic
2026-03-23,SKU018,LOC03,48,0,synthetic
2026-03-24,SKU018,LOC02,47,0,synthetic
2026-03-25,SKU018,LOC02,65,1,synthetic
2026-03-26,SKU018,LOC03,49,0,synthetic
2026-03-27,SKU018,LOC02,37,0,synthetic
2026-03-28,SKU018,LOC03,48,0,synthetic
2026-03-29,SKU018,LOC03,50,0,synthetic
2026-03-30,SKU018,LOC02,42,0,synthetic
2026-03-31,SKU018,LOC03,44,0,synthetic
2026-04-01,SKU018,LOC02,47,0,synthetic
2026-04-02,SKU018,LOC02,47,0,synthetic
2026-04-03,SKU018,LOC03,48,0,synthetic
2026-04-04,SKU018,LOC03,56,0,synthetic
2026-04-05,SKU018,LOC02,61,0,synthetic
2026-04-06,SKU018,LOC02,49,0,synthetic
2026-04-07,SKU018,LOC02,49,0,synthetic
2026-04-08,SKU018,LOC02,43,0,synthetic
2026-04-09,SKU018,LOC03,48,0,synthetic
2026-04-10,SKU018,LOC03,49,0,synthetic
2026-04-11,SKU018,LOC02,49,0,synthetic
2026-04-12,SKU018,LOC02,49,0,synthetic
2026-04-13,SKU018,LOC02,45,0,synthetic
2026-04-14,SKU018,LOC02,51,0,synthetic
2026-04-15,SKU018,LOC03,34,0,synthetic
2026-04-16,SKU018,LOC02,39,0,synthetic
2026-04-17,SKU018,LOC02,51,0,synthetic
2026-04-18,SKU018,LOC02,52,0,synthetic
2026-04-19,SKU018,LOC02,54,0,synthetic
2026-04-20,SKU018,LOC03,43,0,synthetic
2026-04-21,SKU018,LOC03,44,0,synthetic
2026-04-22,SKU018,LOC03,48,0,synthetic
2026-04-23,SKU018,LOC02,37,0,synthetic
2026-04-24,SKU018,LOC02,56,0,synthetic
2026-04-25,SKU018,LOC02,52,0,synthetic
2026-04-26,SKU018,LOC03,47,0,synthetic
2026-04-27,SKU018,LOC02,48,0,synthetic
2026-04-28,SKU018,LOC03,50,0,synthetic
2026-04-29,SKU018,LOC03,57,1,synthetic
2026-04-30,SKU018,LOC03,71,1,synthetic
2026-05-01,SKU018,LOC03,66,0,synthetic
2026-05-02,SKU018,LOC03,48,0,synthetic
2026-05-03,SKU018,LOC02,63,0,synthetic
2026-05-04,SKU018,LOC02,52,0,synthetic
2026-05-05,SKU018,LOC02,78,1,synthetic
2026-05-06,SKU018,LOC03,56,0,synthetic
2026-05-07,SKU018,LOC03,58,0,synthetic
2026-05-08,SKU018,LOC02,78,1,synthetic
2026-05-09,SKU018,LOC02,64,0,synthetic
2026-05-10,SKU018,LOC02,65,0,synthetic
2026-05-11,SKU018,LOC03,51,0,synthetic
2026-05-12,SKU018,LOC03,69,1,synthetic
2026-05-13,SKU018,LOC02,77,1,synthetic
2026-05-14,SKU018,LOC02,59,0,synthetic
2026-05-15,SKU018,LOC03,58,0,synthetic
2026-05-16,SKU018,LOC02,64,0,synthetic
2026-05-17,SKU018,LOC02,68,0,synthetic
2026-05-18,SKU018,LOC03,46,0,synthetic
2026-05-19,SKU018,LOC02,47,0,synthetic
2026-05-20,SKU018,LOC02,59,0,synthetic
2026-05-21,SKU018,LOC02,50,0,synthetic
2026-05-22,SKU018,LOC03,49,0,synthetic
2026-05-23,SKU018,LOC02,60,0,synthetic
2026-05-24,SKU018,LOC02,72,1,synthetic
2026-05-25,SKU018,LOC02,60,0,synthetic
2026-05-26,SKU018,LOC03,57,0,synthetic
2026-05-27,SKU018,LOC03,58,0,synthetic
2026-05-28,SKU018,LOC03,59,0,synthetic
2026-05-29,SKU018,LOC02,54,0,synthetic
2026-05-30,SKU018,LOC03,69,0,synthetic
2026-05-31,SKU018,LOC02,65,0,synthetic
2026-06-01,SKU018,LOC03,58,0,synthetic
2026-06-02,SKU018,LOC03,49,0,synthetic
2026-06-03,SKU018,LOC02,59,0,synthetic
2026-06-04,SKU018,LOC03,54,0,synthetic
2026-06-05,SKU018,LOC02,49,0,synthetic
2026-06-06,SKU018,LOC03,55,0,synthetic
2026-06-07,SKU018,LOC02,48,0,synthetic
2026-06-08,SKU018,LOC02,47,0,synthetic
2026-06-09,SKU018,LOC03,55,0,synthetic
2026-06-10,SKU018,LOC02,64,0,synthetic
2026-06-11,SKU018,LOC03,74,1,synthetic
2026-06-12,SKU018,LOC02,44,0,synthetic
2026-06-13,SKU018,LOC02,61,0,synthetic
2026-06-14,SKU018,LOC03,69,0,synthetic
2026-06-15,SKU018,LOC03,49,0,synthetic
2026-06-16,SKU018,LOC02,58,0,synthetic
2026-06-17,SKU018,LOC02,58,0,synthetic
2026-06-18,SKU018,LOC02,60,0,synthetic
2026-06-19,SKU018,LOC03,49,0,synthetic
2026-06-20,SKU018,LOC02,63,0,synthetic
2026-06-21,SKU018,LOC03,89,1,synthetic
2026-06-22,SKU018,LOC03,55,0,synthetic
2026-06-23,SKU018,LOC02,65,0,synthetic
2026-06-24,SKU018,LOC02,68,0,synthetic
2026-06-25,SKU018,LOC03,39,0,synthetic
2026-06-26,SKU018,LOC03,66,0,synthetic
2026-06-27,SKU018,LOC02,68,0,synthetic
2026-06-28,SKU018,LOC03,57,0,synthetic
2026-06-29,SKU018,LOC03,53,0,synthetic
2026-06-30,SKU018,LOC02,55,0,synthetic
2026-07-01,SKU018,LOC03,58,0,synthetic
2026-07-02,SKU018,LOC02,79,1,synthetic
2026-07-03,SKU018,LOC02,52,0,synthetic
2026-07-04,SKU018,LOC03,62,0,synthetic
2026-07-05,SKU018,LOC03,62,0,synthetic
2026-07-06,SKU018,LOC02,64,0,synthetic
2026-07-07,SKU018,LOC02,49,0,synthetic
2026-07-08,SKU018,LOC03,45,0,synthetic
2026-07-09,SKU018,LOC03,58,0,synthetic
2026-07-10,SKU018,LOC02,62,0,synthetic
2026-07-11,SKU018,LOC03,71,0,synthetic
2026-07-12,SKU018,LOC02,57,0,synthetic
2026-07-13,SKU018,LOC02,78,1,synthetic
2026-07-14,SKU018,LOC03,67,1,synthetic
2026-07-15,SKU018,LOC02,52,0,synthetic
2026-07-16,SKU018,LOC02,53,0,synthetic
2026-07-17,SKU018,LOC03,60,0,synthetic
2026-07-18,SKU018,LOC03,57,0,synthetic
2026-07-19,SKU018,LOC02,44,0,synthetic
2026-07-20,SKU018,LOC02,73,1,synthetic
2026-07-21,SKU018,LOC02,62,0,synthetic
2026-07-22,SKU018,LOC02,51,0,synthetic
2026-07-23,SKU018,LOC03,53,0,synthetic
2026-07-24,SKU018,LOC02,52,0,synthetic
2026-07-25,SKU018,LOC02,61,0,synthetic
2026-07-26,SKU018,LOC03,63,0,synthetic
2026-07-27,SKU018,LOC03,56,0,synthetic
2026-07-28,SKU018,LOC03,45,0,synthetic
2026-07-29,SKU018,LOC02,63,0,synthetic
2026-07-30,SKU018,LOC02,43,0,synthetic
2026-07-31,SKU018,LOC02,49,0,synthetic
2026-08-01,SKU018,LOC03,50,0,synthetic
2026-08-02,SKU018,LOC03,51,0,synthetic
2026-08-03,SKU018,LOC03,50,0,synthetic
2026-08-04,SKU018,LOC02,46,0,synthetic
2026-08-05,SKU018,LOC02,56,0,synthetic
2025-08-06,SKU019,LOC03,39,0,synthetic
2025-08-07,SKU019,LOC03,45,1,synthetic
2025-08-08,SKU019,LOC03,41,0,synthetic
2025-08-09,SKU019,LOC02,38,0,synthetic
2025-08-10,SKU019,LOC02,40,0,synthetic
2025-08-11,SKU019,LOC03,34,0,synthetic
2025-08-12,SKU019,LOC02,38,0,synthetic
2025-08-13,SKU019,LOC02,39,0,synthetic
2025-08-14,SKU019,LOC03,38,0,synthetic
2025-08-15,SKU019,LOC03,38,0,synthetic
2025-08-16,SKU019,LOC02,37,0,synthetic
2025-08-17,SKU019,LOC03,45,1,synthetic
2025-08-18,SKU019,LOC03,37,0,synthetic
2025-08-19,SKU019,LOC02,31,0,synthetic
2025-08-20,SKU019,LOC02,40,0,synthetic
2025-08-21,SKU019,LOC02,35,0,synthetic
2025-08-22,SKU019,LOC03,34,0,synthetic
2025-08-23,SKU019,LOC03,37,0,synthetic
2025-08-24,SKU019,LOC03,38,0,synthetic
2025-08-25,SKU019,LOC03,34,0,synthetic
2025-08-26,SKU019,LOC03,31,0,synthetic
2025-08-27,SKU019,LOC03,29,0,synthetic
2025-08-28,SKU019,LOC03,35,0,synthetic
2025-08-29,SKU019,LOC03,36,0,synthetic
2025-08-30,SKU019,LOC03,41,0,synthetic
2025-08-31,SKU019,LOC03,44,0,synthetic
2025-09-01,SKU019,LOC03,32,0,synthetic
2025-09-02,SKU019,LOC03,27,0,synthetic
2025-09-03,SKU019,LOC03,37,0,synthetic
2025-09-04,SKU019,LOC02,36,0,synthetic
2025-09-05,SKU019,LOC03,34,0,synthetic
2025-09-06,SKU019,LOC03,39,0,synthetic
2025-09-07,SKU019,LOC02,35,0,synthetic
2025-09-08,SKU019,LOC02,41,0,synthetic
2025-09-09,SKU019,LOC03,52,1,synthetic
2025-09-10,SKU019,LOC02,37,0,synthetic
2025-09-11,SKU019,LOC03,34,0,synthetic
2025-09-12,SKU019,LOC02,35,0,synthetic
2025-09-13,SKU019,LOC03,44,0,synthetic
2025-09-14,SKU019,LOC03,39,0,synthetic
2025-09-15,SKU019,LOC02,45,1,synthetic
2025-09-16,SKU019,LOC02,30,0,synthetic
2025-09-17,SKU019,LOC03,30,0,synthetic
2025-09-18,SKU019,LOC02,41,0,synthetic
2025-09-19,SKU019,LOC03,27,0,synthetic
2025-09-20,SKU019,LOC03,32,0,synthetic
2025-09-21,SKU019,LOC02,40,0,synthetic
2025-09-22,SKU019,LOC02,34,0,synthetic
2025-09-23,SKU019,LOC02,33,0,synthetic
2025-09-24,SKU019,LOC02,34,0,synthetic
2025-09-25,SKU019,LOC03,35,0,synthetic
2025-09-26,SKU019,LOC02,37,0,synthetic
2025-09-27,SKU019,LOC03,46,0,synthetic
2025-09-28,SKU019,LOC03,42,0,synthetic
2025-09-29,SKU019,LOC02,36,0,synthetic
2025-09-30,SKU019,LOC03,36,0,synthetic
2025-10-01,SKU019,LOC03,37,0,synthetic
2025-10-02,SKU019,LOC02,34,0,synthetic
2025-10-03,SKU019,LOC03,27,0,synthetic
2025-10-04,SKU019,LOC02,57,1,synthetic
2025-10-05,SKU019,LOC02,40,0,synthetic
2025-10-06,SKU019,LOC03,37,0,synthetic
2025-10-07,SKU019,LOC02,36,0,synthetic
2025-10-08,SKU019,LOC03,34,0,synthetic
2025-10-09,SKU019,LOC03,32,0,synthetic
2025-10-10,SKU019,LOC02,32,0,synthetic
2025-10-11,SKU019,LOC02,36,0,synthetic
2025-10-12,SKU019,LOC02,34,0,synthetic
2025-10-13,SKU019,LOC02,41,0,synthetic
2025-10-14,SKU019,LOC03,34,0,synthetic
2025-10-15,SKU019,LOC02,33,0,synthetic
2025-10-16,SKU019,LOC03,35,0,synthetic
2025-10-17,SKU019,LOC02,46,1,synthetic
2025-10-18,SKU019,LOC02,45,1,synthetic
2025-10-19,SKU019,LOC03,36,0,synthetic
2025-10-20,SKU019,LOC03,37,0,synthetic
2025-10-21,SKU019,LOC03,34,0,synthetic
2025-10-22,SKU019,LOC02,34,0,synthetic
2025-10-23,SKU019,LOC02,53,1,synthetic
2025-10-24,SKU019,LOC02,37,0,synthetic
2025-10-25,SKU019,LOC03,45,0,synthetic
2025-10-26,SKU019,LOC03,42,0,synthetic
2025-10-27,SKU019,LOC03,37,0,synthetic
2025-10-28,SKU019,LOC03,28,0,synthetic
2025-10-29,SKU019,LOC03,33,0,synthetic
2025-10-30,SKU019,LOC03,41,0,synthetic
2025-10-31,SKU019,LOC03,31,0,synthetic
2025-11-01,SKU019,LOC03,40,0,synthetic
2025-11-02,SKU019,LOC03,32,0,synthetic
2025-11-03,SKU019,LOC03,31,0,synthetic
2025-11-04,SKU019,LOC02,33,0,synthetic
2025-11-05,SKU019,LOC03,37,0,synthetic
2025-11-06,SKU019,LOC03,37,0,synthetic
2025-11-07,SKU019,LOC03,38,0,synthetic
2025-11-08,SKU019,LOC03,34,0,synthetic
2025-11-09,SKU019,LOC03,42,0,synthetic
2025-11-10,SKU019,LOC02,35,0,synthetic
2025-11-11,SKU019,LOC03,45,1,synthetic
2025-11-12,SKU019,LOC03,52,1,synthetic
2025-11-13,SKU019,LOC03,38,0,synthetic
2025-11-14,SKU019,LOC03,38,0,synthetic
2025-11-15,SKU019,LOC02,46,0,synthetic
2025-11-16,SKU019,LOC03,31,0,synthetic
2025-11-17,SKU019,LOC03,27,0,synthetic
2025-11-18,SKU019,LOC02,30,0,synthetic
2025-11-19,SKU019,LOC02,34,0,synthetic
2025-11-20,SKU019,LOC02,38,0,synthetic
2025-11-21,SKU019,LOC02,31,0,synthetic
2025-11-22,SKU019,LOC02,38,0,synthetic
2025-11-23,SKU019,LOC03,43,0,synthetic
2025-11-24,SKU019,LOC02,24,0,synthetic
2025-11-25,SKU019,LOC03,30,0,synthetic
2025-11-26,SKU019,LOC02,24,0,synthetic
2025-11-27,SKU019,LOC03,31,0,synthetic
2025-11-28,SKU019,LOC03,29,0,synthetic
2025-11-29,SKU019,LOC03,33,0,synthetic
2025-11-30,SKU019,LOC02,39,0,synthetic
2025-12-01,SKU019,LOC02,27,0,synthetic
2025-12-02,SKU019,LOC03,34,0,synthetic
2025-12-03,SKU019,LOC02,28,0,synthetic
2025-12-04,SKU019,LOC03,35,0,synthetic
2025-12-05,SKU019,LOC03,40,0,synthetic
2025-12-06,SKU019,LOC03,43,0,synthetic
2025-12-07,SKU019,LOC02,51,1,synthetic
2025-12-08,SKU019,LOC03,33,0,synthetic
2025-12-09,SKU019,LOC02,47,1,synthetic
2025-12-10,SKU019,LOC02,34,0,synthetic
2025-12-11,SKU019,LOC02,34,0,synthetic
2025-12-12,SKU019,LOC03,36,0,synthetic
2025-12-13,SKU019,LOC03,33,0,synthetic
2025-12-14,SKU019,LOC03,43,0,synthetic
2025-12-15,SKU019,LOC03,41,0,synthetic
2025-12-16,SKU019,LOC02,24,0,synthetic
2025-12-17,SKU019,LOC03,29,0,synthetic
2025-12-18,SKU019,LOC02,36,0,synthetic
2025-12-19,SKU019,LOC03,36,0,synthetic
2025-12-20,SKU019,LOC03,36,0,synthetic
2025-12-21,SKU019,LOC02,28,0,synthetic
2025-12-22,SKU019,LOC03,33,0,synthetic
2025-12-23,SKU019,LOC03,33,0,synthetic
2025-12-24,SKU019,LOC03,38,0,synthetic
2025-12-25,SKU019,LOC02,35,0,synthetic
2025-12-26,SKU019,LOC02,32,0,synthetic
2025-12-27,SKU019,LOC03,33,0,synthetic
2025-12-28,SKU019,LOC03,33,0,synthetic
2025-12-29,SKU019,LOC03,33,0,synthetic
2025-12-30,SKU019,LOC02,31,0,synthetic
2025-12-31,SKU019,LOC03,32,0,synthetic
2026-01-01,SKU019,LOC02,32,0,synthetic
2026-01-02,SKU019,LOC02,24,0,synthetic
2026-01-03,SKU019,LOC03,34,0,synthetic
2026-01-04,SKU019,LOC03,32,0,synthetic
2026-01-05,SKU019,LOC03,41,0,synthetic
2026-01-06,SKU019,LOC02,28,0,synthetic
2026-01-07,SKU019,LOC02,36,0,synthetic
2026-01-08,SKU019,LOC03,37,0,synthetic
2026-01-09,SKU019,LOC02,37,0,synthetic
2026-01-10,SKU019,LOC03,37,0,synthetic
2026-01-11,SKU019,LOC02,38,0,synthetic
2026-01-12,SKU019,LOC02,42,1,synthetic
2026-01-13,SKU019,LOC03,28,0,synthetic
2026-01-14,SKU019,LOC02,41,1,synthetic
2026-01-15,SKU019,LOC03,22,0,synthetic
2026-01-16,SKU019,LOC02,38,0,synthetic
2026-01-17,SKU019,LOC02,39,0,synthetic
2026-01-18,SKU019,LOC02,40,0,synthetic
2026-01-19,SKU019,LOC03,22,0,synthetic
2026-01-20,SKU019,LOC03,30,0,synthetic
2026-01-21,SKU019,LOC02,38,1,synthetic
2026-01-22,SKU019,LOC02,33,0,synthetic
2026-01-23,SKU019,LOC03,34,0,synthetic
2026-01-24,SKU019,LOC03,38,0,synthetic
2026-01-25,SKU019,LOC03,28,0,synthetic
2026-01-26,SKU019,LOC02,33,0,synthetic
2026-01-27,SKU019,LOC02,30,0,synthetic
2026-01-28,SKU019,LOC03,30,0,synthetic
2026-01-29,SKU019,LOC02,24,0,synthetic
2026-01-30,SKU019,LOC03,41,0,synthetic
2026-01-31,SKU019,LOC02,31,0,synthetic
2026-02-01,SKU019,LOC03,36,0,synthetic
2026-02-02,SKU019,LOC03,26,0,synthetic
2026-02-03,SKU019,LOC02,29,0,synthetic
2026-02-04,SKU019,LOC03,38,0,synthetic
2026-02-05,SKU019,LOC03,30,0,synthetic
2026-02-06,SKU019,LOC03,31,0,synthetic
2026-02-07,SKU019,LOC03,31,0,synthetic
2026-02-08,SKU019,LOC02,36,0,synthetic
2026-02-09,SKU019,LOC02,33,0,synthetic
2026-02-10,SKU019,LOC03,25,0,synthetic
2026-02-11,SKU019,LOC03,25,0,synthetic
2026-02-12,SKU019,LOC02,28,0,synthetic
2026-02-13,SKU019,LOC03,29,0,synthetic
2026-02-14,SKU019,LOC03,37,0,synthetic
2026-02-15,SKU019,LOC02,25,0,synthetic
2026-02-16,SKU019,LOC02,33,0,synthetic
2026-02-17,SKU019,LOC03,31,0,synthetic
2026-02-18,SKU019,LOC02,31,0,synthetic
2026-02-19,SKU019,LOC03,38,1,synthetic
2026-02-20,SKU019,LOC03,43,0,synthetic
2026-02-21,SKU019,LOC02,40,0,synthetic
2026-02-22,SKU019,LOC02,39,0,synthetic
2026-02-23,SKU019,LOC02,28,0,synthetic
2026-02-24,SKU019,LOC03,28,0,synthetic
2026-02-25,SKU019,LOC03,24,0,synthetic
2026-02-26,SKU019,LOC02,35,0,synthetic
2026-02-27,SKU019,LOC03,26,0,synthetic
2026-02-28,SKU019,LOC03,39,0,synthetic
2026-03-01,SKU019,LOC02,31,0,synthetic
2026-03-02,SKU019,LOC02,37,0,synthetic
2026-03-03,SKU019,LOC03,32,0,synthetic
2026-03-04,SKU019,LOC02,28,0,synthetic
2026-03-05,SKU019,LOC03,36,0,synthetic
2026-03-06,SKU019,LOC02,32,0,synthetic
2026-03-07,SKU019,LOC03,43,0,synthetic
2026-03-08,SKU019,LOC02,41,0,synthetic
2026-03-09,SKU019,LOC03,40,0,synthetic
2026-03-10,SKU019,LOC02,28,0,synthetic
2026-03-11,SKU019,LOC03,32,0,synthetic
2026-03-12,SKU019,LOC03,29,0,synthetic
2026-03-13,SKU019,LOC03,32,0,synthetic
2026-03-14,SKU019,LOC03,46,0,synthetic
2026-03-15,SKU019,LOC03,34,0,synthetic
2026-03-16,SKU019,LOC02,40,0,synthetic
2026-03-17,SKU019,LOC02,33,0,synthetic
2026-03-18,SKU019,LOC03,34,0,synthetic
2026-03-19,SKU019,LOC02,30,0,synthetic
2026-03-20,SKU019,LOC03,35,0,synthetic
2026-03-21,SKU019,LOC03,46,0,synthetic
2026-03-22,SKU019,LOC02,35,0,synthetic
2026-03-23,SKU019,LOC02,33,0,synthetic
2026-03-24,SKU019,LOC02,34,0,synthetic
2026-03-25,SKU019,LOC02,34,0,synthetic
2026-03-26,SKU019,LOC02,34,0,synthetic
2026-03-27,SKU019,LOC02,32,0,synthetic
2026-03-28,SKU019,LOC03,40,0,synthetic
2026-03-29,SKU019,LOC02,33,0,synthetic
2026-03-30,SKU019,LOC02,40,0,synthetic
2026-03-31,SKU019,LOC02,36,0,synthetic
2026-04-01,SKU019,LOC03,39,0,synthetic
2026-04-02,SKU019,LOC02,38,0,synthetic
2026-04-03,SKU019,LOC03,30,0,synthetic
2026-04-04,SKU019,LOC02,43,0,synthetic
2026-04-05,SKU019,LOC03,44,0,synthetic
2026-04-06,SKU019,LOC03,38,0,synthetic
2026-04-07,SKU019,LOC03,29,0,synthetic
2026-04-08,SKU019,LOC03,33,0,synthetic
2026-04-09,SKU019,LOC03,39,0,synthetic
2026-04-10,SKU019,LOC02,35,0,synthetic
2026-04-11,SKU019,LOC02,39,0,synthetic
2026-04-12,SKU019,LOC03,39,0,synthetic
2026-04-13,SKU019,LOC02,38,0,synthetic
2026-04-14,SKU019,LOC03,29,0,synthetic
2026-04-15,SKU019,LOC02,28,0,synthetic
2026-04-16,SKU019,LOC02,33,0,synthetic
2026-04-17,SKU019,LOC03,32,0,synthetic
2026-04-18,SKU019,LOC02,36,0,synthetic
2026-04-19,SKU019,LOC02,41,0,synthetic
2026-04-20,SKU019,LOC02,54,1,synthetic
2026-04-21,SKU019,LOC02,36,0,synthetic
2026-04-22,SKU019,LOC03,33,0,synthetic
2026-04-23,SKU019,LOC03,30,0,synthetic
2026-04-24,SKU019,LOC02,36,0,synthetic
2026-04-25,SKU019,LOC03,51,1,synthetic
2026-04-26,SKU019,LOC02,36,0,synthetic
2026-04-27,SKU019,LOC03,29,0,synthetic
